CustomerID,SignupDate,ChurnDate,Plan,MonthlyCharge,TenureMonths,IsChurned,ChurnReason,TotalCharges,SupportTickets,UsageFrequency
CUST-1637,2024-02-28,2025-03-24,Standard,19.99,13,1,Technical issues,259.87,8,High
CUST-1638,2024-02-28,,Standard,19.99,9,0,N/A,179.91,3,Medium
CUST-1639,2024-10-30,,Basic,9.99,4,0,N/A,39.96,9,Medium
CUST-1640,2024-06-17,,Basic,9.99,17,0,N/A,169.83,0,Medium
CUST-1641,2024-09-25,,Basic,9.99,16,0,N/A,159.84,0,Medium
CUST-1642,2024-12-28,2026-03-23,Basic,9.99,15,1,Found better alternative,149.85,7,High
CUST-1643,2024-02-14,,Basic,9.99,3,0,N/A,29.97,8,Medium
CUST-1644,2024-12-10,,Basic,9.99,20,0,N/A,199.8,3,Medium
CUST-1645,2024-06-29,,Basic,9.99,5,0,N/A,49.95,3,Medium
CUST-1646,2024-06-18,,Basic,9.99,23,0,N/A,229.77,2,Medium
CUST-1647,2024-12-21,,Standard,19.99,5,0,N/A,99.95,0,Medium
CUST-1648,2024-07-09,,Premium,29.99,20,0,N/A,599.8,2,Medium
CUST-1649,2024-06-03,,Standard,19.99,15,0,N/A,299.85,8,Low
CUST-1650,2024-07-06,,Basic,9.99,18,0,N/A,179.82,6,Medium
CUST-1651,2024-01-07,,Basic,9.99,15,0,N/A,149.85,5,High
CUST-1652,2024-05-12,,Premium,29.99,2,0,N/A,59.98,4,High
CUST-1653,2024-08-22,2025-09-16,Basic,9.99,13,1,Poor customer service,129.87,1,Medium
CUST-1654,2024-02-14,,Basic,9.99,4,0,N/A,39.96,6,Medium
CUST-1655,2024-11-09,,Standard,19.99,10,0,N/A,199.9,7,High
CUST-1656,2024-09-05,2025-09-30,Standard,19.99,13,1,Other,259.87,8,Medium
CUST-1657,2024-01-31,,Standard,19.99,10,0,N/A,199.9,6,Medium
CUST-1658,2024-01-23,2024-10-19,Basic,9.99,9,1,Price too high,89.91,6,Medium
CUST-1659,2024-06-08,2025-02-03,Basic,9.99,8,1,Technical issues,79.92,3,Medium
CUST-1660,2024-12-28,,Premium,29.99,3,0,N/A,89.97,7,Medium
CUST-1661,2024-06-06,2025-09-29,Basic,9.99,16,1,Found better alternative,159.84,5,High
CUST-1662,2024-02-08,2025-04-03,Standard,19.99,14,1,No longer needed,279.86,3,High
CUST-1663,2024-03-22,,Standard,19.99,9,0,N/A,179.91,1,Medium
CUST-1664,2024-12-21,,Standard,19.99,21,0,N/A,419.79,8,High
CUST-1665,2024-09-14,2025-08-10,Basic,9.99,11,1,No longer needed,109.89,1,Low
CUST-1666,2024-07-24,2024-10-22,Basic,9.99,3,1,No longer needed,29.97,5,Medium
CUST-1667,2024-03-17,,Standard,19.99,5,0,N/A,99.95,7,High
CUST-1668,2024-01-12,,Premium,29.99,10,0,N/A,299.9,4,Medium
CUST-1669,2024-10-21,2025-11-15,Premium,29.99,13,1,Other,389.87,2,High
CUST-1670,2024-08-11,,Basic,9.99,4,0,N/A,39.96,8,Medium
CUST-1671,2024-01-13,,Basic,9.99,13,0,N/A,129.87,6,High
CUST-1672,2024-02-15,2025-02-09,Premium,29.99,12,1,Poor customer service,359.88,5,High
CUST-1673,2024-06-03,,Standard,19.99,5,0,N/A,99.95,0,Medium
CUST-1674,2024-04-22,,Premium,29.99,10,0,N/A,299.9,0,Medium
CUST-1675,2024-08-20,2025-05-17,Basic,9.99,9,1,Other,89.91,8,Medium
CUST-1676,2024-01-17,2025-09-08,Standard,19.99,20,1,Poor customer service,399.8,8,Medium
CUST-1677,2024-12-25,,Standard,19.99,7,0,N/A,139.93,5,Medium
CUST-1678,2024-08-10,,Standard,19.99,2,0,N/A,39.98,2,Low
CUST-1679,2024-12-19,,Basic,9.99,22,0,N/A,219.78,1,Medium
CUST-1680,2024-07-06,2026-05-27,Basic,9.99,23,1,Poor customer service,229.77,7,Medium
CUST-1681,2024-12-09,,Standard,19.99,7,0,N/A,139.93,1,Medium
CUST-1682,2024-12-30,,Basic,9.99,8,0,N/A,79.92,6,Medium
CUST-1683,2024-06-11,,Basic,9.99,7,0,N/A,69.93,0,Medium
CUST-1684,2024-11-21,2026-08-13,Premium,29.99,21,1,Technical issues,629.79,2,High
CUST-1685,2024-03-14,,Basic,9.99,23,0,N/A,229.77,3,Low
CUST-1686,2024-08-20,,Premium,29.99,14,0,N/A,419.86,8,Low
CUST-1687,2024-08-11,,Basic,9.99,19,0,N/A,189.81,1,Low
CUST-1688,2024-11-14,2025-04-13,Standard,19.99,5,1,Price too high,99.95,3,Medium
CUST-1689,2024-02-29,,Premium,29.99,23,0,N/A,689.77,3,Medium
CUST-1690,2024-11-30,,Basic,9.99,18,0,N/A,179.82,3,High
CUST-1691,2024-08-09,,Basic,9.99,20,0,N/A,199.8,4,Medium
CUST-1692,2024-02-06,2025-01-31,Basic,9.99,12,1,Poor customer service,119.88,1,Medium
CUST-1693,2024-10-04,,Basic,9.99,23,0,N/A,229.77,2,Medium
CUST-1694,2024-07-14,,Standard,19.99,17,0,N/A,339.83,2,Medium
CUST-1695,2024-12-17,,Premium,29.99,13,0,N/A,389.87,4,High
CUST-1696,2024-08-29,2024-10-28,Basic,9.99,2,1,Poor customer service,19.98,6,High
CUST-1697,2024-11-19,,Basic,9.99,13,0,N/A,129.87,4,Medium
CUST-1698,2024-08-06,2025-03-04,Basic,9.99,7,1,Price too high,69.93,5,Medium
CUST-1699,2024-07-10,2025-05-06,Standard,19.99,10,1,Found better alternative,199.9,6,High
CUST-1700,2024-01-17,,Basic,9.99,23,0,N/A,229.77,4,Low
CUST-1701,2024-01-12,,Standard,19.99,6,0,N/A,119.94,1,Medium
CUST-1702,2024-07-11,,Standard,19.99,3,0,N/A,59.97,9,High
CUST-1703,2024-01-22,,Standard,19.99,3,0,N/A,59.97,7,High
CUST-1704,2024-04-29,,Basic,9.99,18,0,N/A,179.82,7,Low
CUST-1705,2024-07-28,,Standard,19.99,11,0,N/A,219.89,1,High
CUST-1706,2024-11-01,2026-08-23,Basic,9.99,22,1,Poor customer service,219.78,1,Low
CUST-1707,2024-09-26,,Basic,9.99,20,0,N/A,199.8,3,Medium
CUST-1708,2024-07-10,2024-12-07,Premium,29.99,5,1,No longer needed,149.95,7,High
CUST-1709,2024-06-23,,Standard,19.99,19,0,N/A,379.81,2,High
CUST-1710,2024-10-11,,Basic,9.99,22,0,N/A,219.78,2,Medium
CUST-1711,2024-07-22,2026-02-12,Basic,9.99,19,1,Price too high,189.81,8,Medium
CUST-1712,2024-06-12,,Basic,9.99,15,0,N/A,149.85,9,Medium
CUST-1713,2024-09-07,2025-12-31,Basic,9.99,16,1,Technical issues,159.84,3,High
CUST-1714,2024-08-14,,Basic,9.99,9,0,N/A,89.91,8,High
CUST-1715,2024-01-07,,Basic,9.99,4,0,N/A,39.96,3,High
CUST-1716,2024-01-29,2025-04-23,Basic,9.99,15,1,Poor customer service,149.85,8,Low
CUST-1717,2024-02-02,,Standard,19.99,12,0,N/A,239.88,1,Medium
CUST-1718,2024-05-13,,Standard,19.99,23,0,N/A,459.77,7,Low
CUST-1719,2024-03-19,2024-06-17,Standard,19.99,3,1,Found better alternative,59.97,1,High
CUST-1720,2024-02-27,,Basic,9.99,23,0,N/A,229.77,1,Medium
CUST-1721,2024-01-26,2025-03-21,Premium,29.99,14,1,Other,419.86,5,Low
CUST-1722,2024-08-13,2026-01-05,Premium,29.99,17,1,Poor customer service,509.83,0,Medium
CUST-1723,2024-10-11,2026-05-04,Premium,29.99,19,1,Price too high,569.81,0,High
CUST-1724,2024-01-04,,Premium,29.99,6,0,N/A,179.94,3,Low
CUST-1725,2024-04-08,,Premium,29.99,4,0,N/A,119.96,4,Medium
CUST-1726,2024-02-08,2024-09-05,Standard,19.99,7,1,Found better alternative,139.93,9,High
CUST-1727,2024-09-27,,Basic,9.99,19,0,N/A,189.81,9,Low
CUST-1728,2024-10-11,,Standard,19.99,17,0,N/A,339.83,9,Medium
CUST-1729,2024-06-05,,Standard,19.99,16,0,N/A,319.84,0,High
CUST-1730,2024-03-15,,Standard,19.99,15,0,N/A,299.85,0,High
CUST-1731,2024-10-14,2026-08-05,Standard,19.99,22,1,Found better alternative,439.78,9,Medium
CUST-1732,2024-05-09,2025-01-04,Basic,9.99,8,1,Price too high,79.92,9,High
CUST-1733,2024-06-23,,Basic,9.99,19,0,N/A,189.81,0,Low
CUST-1734,2024-03-24,,Premium,29.99,8,0,N/A,239.92,4,Low
CUST-1735,2024-01-22,2025-07-15,Standard,19.99,18,1,Technical issues,359.82,5,Low
CUST-1736,2024-01-27,,Standard,19.99,16,0,N/A,319.84,5,High
CUST-1737,2024-07-13,2026-03-05,Basic,9.99,20,1,Technical issues,199.8,5,Medium
CUST-1738,2024-12-02,,Basic,9.99,19,0,N/A,189.81,2,High
CUST-1739,2024-08-23,,Premium,29.99,10,0,N/A,299.9,0,Medium
CUST-1740,2024-04-01,,Standard,19.99,17,0,N/A,339.83,5,Medium
CUST-1741,2024-01-21,2025-02-14,Standard,19.99,13,1,Poor customer service,259.87,7,Medium
CUST-1742,2024-10-29,,Basic,9.99,13,0,N/A,129.87,5,Low
CUST-1743,2024-12-22,,Standard,19.99,7,0,N/A,139.93,8,High
CUST-1744,2024-03-24,,Basic,9.99,10,0,N/A,99.9,9,Medium
CUST-1745,2024-09-18,2024-11-17,Standard,19.99,2,1,Found better alternative,39.98,8,High
CUST-1746,2024-05-26,2024-09-23,Basic,9.99,4,1,Price too high,39.96,4,High
CUST-1747,2024-09-13,,Basic,9.99,6,0,N/A,59.94,7,Medium
CUST-1748,2024-02-27,,Standard,19.99,18,0,N/A,359.82,4,High
CUST-1749,2024-01-15,,Premium,29.99,23,0,N/A,689.77,6,Medium
CUST-1750,2024-06-10,,Basic,9.99,6,0,N/A,59.94,4,Medium
CUST-1751,2024-06-11,,Premium,29.99,23,0,N/A,689.77,0,High
CUST-1752,2024-11-15,,Basic,9.99,17,0,N/A,169.83,6,Low
CUST-1753,2024-10-07,,Basic,9.99,14,0,N/A,139.86,0,Medium
CUST-1754,2024-10-06,,Basic,9.99,11,0,N/A,109.89,3,High
CUST-1755,2024-01-12,,Basic,9.99,19,0,N/A,189.81,9,Medium
CUST-1756,2024-09-30,2024-11-29,Standard,19.99,2,1,Other,39.98,1,Low
CUST-1757,2024-09-27,,Basic,9.99,3,0,N/A,29.97,8,Medium
CUST-1758,2024-07-26,,Basic,9.99,11,0,N/A,109.89,5,High
CUST-1759,2024-01-27,,Premium,29.99,6,0,N/A,179.94,6,High
CUST-1760,2024-03-12,,Basic,9.99,14,0,N/A,139.86,5,High
CUST-1761,2024-02-29,,Standard,19.99,19,0,N/A,379.81,8,Low
CUST-1762,2024-05-24,2025-09-16,Basic,9.99,16,1,Found better alternative,159.84,3,High
CUST-1763,2024-04-02,,Standard,19.99,21,0,N/A,419.79,1,High
CUST-1764,2024-11-04,,Basic,9.99,22,0,N/A,219.78,9,Low
CUST-1765,2024-01-08,,Basic,9.99,7,0,N/A,69.93,1,Medium
CUST-1766,2024-03-19,2024-11-14,Basic,9.99,8,1,Price too high,79.92,6,Medium
CUST-1767,2024-01-27,,Basic,9.99,19,0,N/A,189.81,7,Medium
CUST-1768,2024-06-22,,Basic,9.99,20,0,N/A,199.8,8,Low
CUST-1769,2024-02-19,,Standard,19.99,16,0,N/A,319.84,5,Medium
CUST-1770,2024-07-17,,Premium,29.99,22,0,N/A,659.78,7,Low
CUST-1771,2024-12-14,2025-07-12,Premium,29.99,7,1,Technical issues,209.93,6,High
CUST-1772,2024-06-29,2025-03-26,Standard,19.99,9,1,Poor customer service,179.91,6,High
CUST-1773,2024-01-24,,Basic,9.99,13,0,N/A,129.87,0,Low
CUST-1774,2024-11-11,,Basic,9.99,1,0,N/A,9.99,5,Medium
CUST-1775,2024-02-15,2024-10-12,Basic,9.99,8,1,Technical issues,79.92,3,Medium
CUST-1776,2024-01-15,,Basic,9.99,22,0,N/A,219.78,4,Medium
CUST-1777,2024-06-01,,Standard,19.99,4,0,N/A,79.96,0,Medium
CUST-1778,2024-08-09,2024-11-07,Standard,19.99,3,1,Technical issues,59.97,2,Medium
CUST-1779,2024-07-24,2024-10-22,Basic,9.99,3,1,Poor customer service,29.97,1,Medium
CUST-1780,2024-09-29,,Basic,9.99,22,0,N/A,219.78,9,High
CUST-1781,2024-08-23,,Premium,29.99,13,0,N/A,389.87,1,High
CUST-1782,2024-12-05,,Standard,19.99,8,0,N/A,159.92,9,Medium
CUST-1783,2024-08-15,2025-03-13,Basic,9.99,7,1,Price too high,69.93,4,Low
CUST-1784,2024-01-09,,Premium,29.99,1,0,N/A,29.99,4,High
CUST-1785,2024-06-14,,Premium,29.99,16,0,N/A,479.84,6,High
CUST-1786,2024-11-14,,Basic,9.99,6,0,N/A,59.94,8,High
CUST-1787,2024-08-01,,Basic,9.99,7,0,N/A,69.93,4,Medium
CUST-1788,2024-04-26,,Standard,19.99,12,0,N/A,239.88,3,High
CUST-1789,2024-12-09,,Premium,29.99,23,0,N/A,689.77,2,Medium
CUST-1790,2024-03-12,,Premium,29.99,9,0,N/A,269.91,7,Medium
CUST-1791,2024-03-04,,Basic,9.99,11,0,N/A,109.89,7,Medium
CUST-1792,2024-07-23,2025-05-19,Basic,9.99,10,1,Price too high,99.9,5,Medium
CUST-1793,2024-07-27,,Standard,19.99,21,0,N/A,419.79,7,Medium
CUST-1794,2024-03-12,2024-04-11,Standard,19.99,1,1,Price too high,19.99,1,Medium
CUST-1795,2024-10-03,2026-03-27,Basic,9.99,18,1,Found better alternative,179.82,6,Medium
CUST-1796,2024-09-30,,Premium,29.99,4,0,N/A,119.96,1,Low
CUST-1797,2024-11-15,,Standard,19.99,5,0,N/A,99.95,8,High
CUST-1798,2024-12-03,2025-08-30,Premium,29.99,9,1,Technical issues,269.91,0,Medium
CUST-1799,2024-04-04,,Premium,29.99,17,0,N/A,509.83,7,Low
CUST-1800,2024-06-14,,Standard,19.99,3,0,N/A,59.97,1,Medium
CUST-1801,2024-02-01,,Basic,9.99,16,0,N/A,159.84,6,Medium
CUST-1802,2024-01-11,,Standard,19.99,5,0,N/A,99.95,5,Low
CUST-1803,2024-10-27,2026-02-19,Basic,9.99,16,1,Other,159.84,2,Medium
CUST-1804,2024-08-04,2024-11-02,Standard,19.99,3,1,Other,59.97,4,High
CUST-1805,2024-10-15,2026-06-07,Basic,9.99,20,1,Other,199.8,3,High
CUST-1806,2024-04-11,,Standard,19.99,15,0,N/A,299.85,6,Low
CUST-1807,2024-09-23,,Basic,9.99,3,0,N/A,29.97,4,Medium
CUST-1808,2024-08-01,,Basic,9.99,20,0,N/A,199.8,8,Medium
CUST-1809,2024-06-27,,Basic,9.99,14,0,N/A,139.86,1,Medium
CUST-1810,2024-03-28,,Basic,9.99,16,0,N/A,159.84,7,Medium
CUST-1811,2024-02-10,,Standard,19.99,17,0,N/A,339.83,6,Medium
CUST-1812,2024-03-16,,Standard,19.99,20,0,N/A,399.8,3,Medium
CUST-1813,2024-02-15,,Standard,19.99,23,0,N/A,459.77,9,High
CUST-1814,2024-06-08,,Basic,9.99,18,0,N/A,179.82,5,High
CUST-1815,2024-03-20,,Basic,9.99,18,0,N/A,179.82,7,Medium
CUST-1816,2024-11-05,,Basic,9.99,22,0,N/A,219.78,6,Medium
CUST-1817,2024-03-26,,Basic,9.99,14,0,N/A,139.86,7,High
CUST-1818,2024-04-01,,Premium,29.99,18,0,N/A,539.82,8,Low
CUST-1819,2024-05-27,2025-08-20,Basic,9.99,15,1,Technical issues,149.85,6,Medium
CUST-1820,2024-06-09,2025-09-02,Basic,9.99,15,1,Price too high,149.85,9,High
CUST-1821,2024-07-20,2025-01-16,Basic,9.99,6,1,Found better alternative,59.94,5,Medium
CUST-1822,2024-08-29,,Basic,9.99,15,0,N/A,149.85,8,Low
CUST-1823,2024-12-18,,Standard,19.99,18,0,N/A,359.82,4,Medium
CUST-1824,2024-01-02,,Standard,19.99,4,0,N/A,79.96,8,Low
CUST-1825,2024-08-12,2026-07-03,Basic,9.99,23,1,Other,229.77,2,Medium
CUST-1826,2024-10-15,,Basic,9.99,8,0,N/A,79.92,7,Medium
CUST-1827,2024-08-20,2025-11-13,Basic,9.99,15,1,Poor customer service,149.85,1,Medium
CUST-1828,2024-03-17,,Basic,9.99,3,0,N/A,29.97,7,Medium
CUST-1829,2024-04-25,2025-07-19,Basic,9.99,15,1,Other,149.85,2,Medium
CUST-1830,2024-06-02,2025-06-27,Premium,29.99,13,1,Found better alternative,389.87,0,Medium
CUST-1831,2024-04-12,,Standard,19.99,9,0,N/A,179.91,2,Medium
CUST-1832,2024-07-12,,Standard,19.99,2,0,N/A,39.98,3,High
CUST-1833,2024-06-14,,Basic,9.99,8,0,N/A,79.92,0,Medium
CUST-1834,2024-12-24,,Basic,9.99,20,0,N/A,199.8,6,Medium
CUST-1835,2024-03-30,,Standard,19.99,17,0,N/A,339.83,0,High
CUST-1836,2024-06-22,,Standard,19.99,13,0,N/A,259.87,9,High
CUST-1837,2024-05-01,,Standard,19.99,1,0,N/A,19.99,9,Medium
CUST-1838,2024-05-22,,Basic,9.99,2,0,N/A,19.98,1,Medium
CUST-1839,2024-04-15,,Standard,19.99,15,0,N/A,299.85,3,High
CUST-1840,2024-10-31,,Basic,9.99,12,0,N/A,119.88,4,High
CUST-1841,2024-12-25,,Premium,29.99,14,0,N/A,419.86,9,Medium
CUST-1842,2024-11-12,,Standard,19.99,2,0,N/A,39.98,5,Medium
CUST-1843,2024-05-02,2025-10-24,Standard,19.99,18,1,Poor customer service,359.82,0,Medium
CUST-1844,2024-01-09,,Basic,9.99,22,0,N/A,219.78,5,High
CUST-1845,2024-09-18,2025-04-16,Standard,19.99,7,1,Technical issues,139.93,8,Medium
CUST-1846,2024-03-13,,Basic,9.99,23,0,N/A,229.77,8,High
CUST-1847,2024-12-24,,Basic,9.99,6,0,N/A,59.94,4,High
CUST-1848,2024-08-10,,Basic,9.99,14,0,N/A,139.86,7,Medium
CUST-1849,2024-02-10,,Standard,19.99,8,0,N/A,159.92,8,Medium
CUST-1850,2024-07-22,,Basic,9.99,22,0,N/A,219.78,8,High
CUST-1851,2024-09-20,,Basic,9.99,2,0,N/A,19.98,0,Medium
CUST-1852,2024-11-23,,Premium,29.99,17,0,N/A,509.83,7,Medium
CUST-1853,2024-06-26,,Basic,9.99,5,0,N/A,49.95,5,High
CUST-1854,2024-12-13,,Standard,19.99,14,0,N/A,279.86,9,High
CUST-1855,2024-11-13,2026-07-06,Basic,9.99,20,1,Other,199.8,5,Low
CUST-1856,2024-03-24,,Basic,9.99,21,0,N/A,209.79,4,Medium
CUST-1857,2024-11-13,,Standard,19.99,21,0,N/A,419.79,1,High
CUST-1858,2024-04-20,2026-02-09,Basic,9.99,22,1,Other,219.78,4,High
CUST-1859,2024-09-07,,Basic,9.99,3,0,N/A,29.97,5,High
CUST-1860,2024-01-07,2024-06-05,Standard,19.99,5,1,Other,99.95,7,High
CUST-1861,2024-03-24,,Standard,19.99,16,0,N/A,319.84,3,Medium
CUST-1862,2024-07-26,,Standard,19.99,18,0,N/A,359.82,5,Medium
CUST-1863,2024-11-09,2026-04-03,Basic,9.99,17,1,Price too high,169.83,8,Low
CUST-1864,2024-01-22,,Basic,9.99,11,0,N/A,109.89,8,Medium
CUST-1865,2024-01-03,2025-05-27,Standard,19.99,17,1,Technical issues,339.83,5,High
CUST-1866,2024-05-06,,Standard,19.99,16,0,N/A,319.84,3,Low
CUST-1867,2024-10-23,,Premium,29.99,23,0,N/A,689.77,8,High
CUST-1868,2024-07-06,2024-09-04,Premium,29.99,2,1,Poor customer service,59.98,4,High
CUST-1869,2024-12-27,,Premium,29.99,4,0,N/A,119.96,5,Medium
CUST-1870,2024-01-14,2025-10-05,Basic,9.99,21,1,Other,209.79,3,Medium
CUST-1871,2024-01-12,,Basic,9.99,7,0,N/A,69.93,6,Medium
CUST-1872,2024-03-27,,Standard,19.99,2,0,N/A,39.98,6,Low
CUST-1873,2024-01-12,,Basic,9.99,6,0,N/A,59.94,6,Low
CUST-1874,2024-01-25,2025-06-18,Basic,9.99,17,1,Found better alternative,169.83,0,Medium
CUST-1875,2024-10-27,,Premium,29.99,7,0,N/A,209.93,1,Low
CUST-1876,2024-08-30,,Premium,29.99,5,0,N/A,149.95,2,Low
CUST-1877,2024-05-01,2024-09-28,Basic,9.99,5,1,Other,49.95,5,Low
CUST-1878,2024-05-26,2026-01-16,Basic,9.99,20,1,Price too high,199.8,3,High
CUST-1879,2024-02-24,,Basic,9.99,16,0,N/A,159.84,5,Medium
CUST-1880,2024-08-25,,Premium,29.99,19,0,N/A,569.81,1,Medium
CUST-1881,2024-12-21,,Premium,29.99,9,0,N/A,269.91,5,Low
CUST-1882,2024-06-21,,Basic,9.99,5,0,N/A,49.95,3,High
CUST-1883,2024-08-08,,Basic,9.99,8,0,N/A,79.92,7,Medium
CUST-1884,2024-04-28,,Premium,29.99,9,0,N/A,269.91,5,High
CUST-1885,2024-11-04,,Basic,9.99,5,0,N/A,49.95,0,Medium
CUST-1886,2024-07-01,2025-04-27,Standard,19.99,10,1,Price too high,199.9,1,Medium
CUST-1887,2024-10-14,2024-12-13,Premium,29.99,2,1,No longer needed,59.98,4,Medium
CUST-1888,2024-11-02,,Basic,9.99,9,0,N/A,89.91,0,Medium
CUST-1889,2024-10-26,,Standard,19.99,11,0,N/A,219.89,2,High
CUST-1890,2024-03-22,,Basic,9.99,4,0,N/A,39.96,6,Medium
CUST-1891,2024-07-29,,Basic,9.99,22,0,N/A,219.78,3,Medium
CUST-1892,2024-05-29,2026-03-20,Premium,29.99,22,1,Poor customer service,659.78,9,Medium
CUST-1893,2024-02-06,,Basic,9.99,22,0,N/A,219.78,5,Low
CUST-1894,2024-12-17,,Premium,29.99,2,0,N/A,59.98,5,Medium
CUST-1895,2024-11-07,,Standard,19.99,23,0,N/A,459.77,3,Medium
CUST-1896,2024-12-26,,Basic,9.99,6,0,N/A,59.94,9,Medium
CUST-1897,2024-02-28,,Basic,9.99,14,0,N/A,139.86,9,Medium
CUST-1898,2024-05-10,,Basic,9.99,1,0,N/A,9.99,0,High
CUST-1899,2024-07-20,,Basic,9.99,18,0,N/A,179.82,1,Medium
CUST-1900,2024-08-30,,Basic,9.99,7,0,N/A,69.93,5,High
CUST-1901,2024-02-04,2024-03-05,Basic,9.99,1,1,No longer needed,9.99,2,Low
CUST-1902,2024-04-02,2024-05-02,Basic,9.99,1,1,No longer needed,9.99,4,Medium
CUST-1903,2024-07-25,,Standard,19.99,1,0,N/A,19.99,3,Medium
CUST-1904,2024-12-18,,Standard,19.99,4,0,N/A,79.96,3,High
CUST-1905,2024-11-27,,Standard,19.99,4,0,N/A,79.96,1,Low
CUST-1906,2024-10-31,,Basic,9.99,18,0,N/A,179.82,3,Low
CUST-1907,2024-12-15,,Basic,9.99,11,0,N/A,109.89,9,Medium
CUST-1908,2024-07-31,,Standard,19.99,1,0,N/A,19.99,3,High
CUST-1909,2024-06-07,,Basic,9.99,10,0,N/A,99.9,9,Medium
CUST-1910,2024-01-24,,Basic,9.99,9,0,N/A,89.91,5,Medium
CUST-1911,2024-10-19,,Premium,29.99,23,0,N/A,689.77,1,Medium
CUST-1912,2024-01-04,,Standard,19.99,4,0,N/A,79.96,4,Medium
CUST-1913,2024-08-07,2025-02-03,Standard,19.99,6,1,Found better alternative,119.94,3,High
CUST-1914,2024-12-29,,Basic,9.99,16,0,N/A,159.84,8,High
CUST-1915,2024-01-20,,Standard,19.99,2,0,N/A,39.98,8,High
CUST-1916,2024-05-31,,Standard,19.99,23,0,N/A,459.77,0,Medium
CUST-1917,2024-02-19,2025-08-12,Standard,19.99,18,1,Price too high,359.82,7,Medium
CUST-1918,2024-06-25,2025-04-21,Standard,19.99,10,1,Found better alternative,199.9,5,Low
CUST-1919,2024-04-05,2025-08-28,Premium,29.99,17,1,Price too high,509.83,2,Medium
CUST-1920,2024-04-14,,Standard,19.99,13,0,N/A,259.87,4,Medium
CUST-1921,2024-09-06,,Basic,9.99,18,0,N/A,179.82,6,High
CUST-1922,2024-04-26,2026-02-15,Standard,19.99,22,1,Price too high,439.78,6,Medium
CUST-1923,2024-12-19,,Standard,19.99,13,0,N/A,259.87,3,Low
CUST-1924,2024-08-15,,Standard,19.99,17,0,N/A,339.83,9,Medium
CUST-1925,2024-03-06,2024-08-03,Basic,9.99,5,1,No longer needed,49.95,9,High
CUST-1926,2024-11-30,,Basic,9.99,11,0,N/A,109.89,9,Low
CUST-1927,2024-09-18,,Premium,29.99,7,0,N/A,209.93,4,Medium
CUST-1928,2024-10-21,,Standard,19.99,10,0,N/A,199.9,8,Medium
CUST-1929,2024-08-30,,Premium,29.99,17,0,N/A,509.83,9,Medium
CUST-1930,2024-07-04,,Standard,19.99,15,0,N/A,299.85,8,Medium
CUST-1931,2024-09-02,,Standard,19.99,18,0,N/A,359.82,6,High
CUST-1932,2024-05-04,2026-03-25,Standard,19.99,23,1,Poor customer service,459.77,7,Medium
CUST-1933,2024-09-24,,Premium,29.99,22,0,N/A,659.78,3,Medium
CUST-1934,2024-05-10,2025-12-01,Standard,19.99,19,1,Technical issues,379.81,2,High
CUST-1935,2024-08-24,,Standard,19.99,2,0,N/A,39.98,6,High
CUST-1936,2024-01-18,,Basic,9.99,4,0,N/A,39.96,5,Medium
CUST-1937,2024-02-09,2024-05-09,Basic,9.99,3,1,Poor customer service,29.97,6,Low
CUST-1938,2024-01-21,2024-08-18,Standard,19.99,7,1,Price too high,139.93,0,Low
CUST-1939,2024-08-12,,Basic,9.99,18,0,N/A,179.82,1,Medium
CUST-1940,2024-12-20,2025-10-16,Basic,9.99,10,1,Price too high,99.9,1,Medium
CUST-1941,2024-10-08,2025-05-06,Basic,9.99,7,1,Technical issues,69.93,5,Low
CUST-1942,2024-01-08,2024-09-04,Basic,9.99,8,1,Found better alternative,79.92,1,Medium
CUST-1943,2024-04-09,,Basic,9.99,6,0,N/A,59.94,6,High
CUST-1944,2024-08-27,2026-06-18,Basic,9.99,22,1,Technical issues,219.78,6,High
CUST-1945,2024-03-27,2024-04-26,Premium,29.99,1,1,Price too high,29.99,3,Low
CUST-1946,2024-10-24,2025-02-21,Standard,19.99,4,1,Found better alternative,79.96,2,Low
CUST-1947,2024-01-14,,Basic,9.99,14,0,N/A,139.86,6,Low
CUST-1948,2024-11-29,,Basic,9.99,17,0,N/A,169.83,4,High
CUST-1949,2024-01-02,,Standard,19.99,20,0,N/A,399.8,1,High
CUST-1950,2024-10-19,,Basic,9.99,18,0,N/A,179.82,7,Medium
CUST-1951,2024-11-20,2025-10-16,Premium,29.99,11,1,Poor customer service,329.89,8,High
CUST-1952,2024-02-10,,Standard,19.99,21,0,N/A,419.79,1,High
CUST-1953,2024-11-13,,Standard,19.99,14,0,N/A,279.86,7,Low
CUST-1954,2024-11-11,2025-08-08,Basic,9.99,9,1,Other,89.91,8,Low
CUST-1955,2024-04-20,,Standard,19.99,15,0,N/A,299.85,1,Medium
CUST-1956,2024-01-14,,Basic,9.99,12,0,N/A,119.88,0,Low
CUST-1957,2024-08-18,,Premium,29.99,10,0,N/A,299.9,3,High
CUST-1958,2024-03-24,,Standard,19.99,19,0,N/A,379.81,7,Medium
CUST-1959,2024-05-09,,Basic,9.99,19,0,N/A,189.81,7,Medium
CUST-1960,2024-08-18,2025-02-14,Basic,9.99,6,1,Price too high,59.94,3,Medium
CUST-1961,2024-11-21,,Basic,9.99,20,0,N/A,199.8,4,Medium
CUST-1962,2024-05-24,,Standard,19.99,6,0,N/A,119.94,6,Medium
CUST-1963,2024-12-10,,Basic,9.99,8,0,N/A,79.92,8,High
